hole_id,fail_in_1,fail_in_3,fail_in_5,mfcc_1_mean,mfcc_1_std,mfcc_1_min,mfcc_1_max,mfcc_2_mean,mfcc_2_std,mfcc_2_min,mfcc_2_max,mfcc_3_mean,mfcc_3_std,mfcc_3_min,mfcc_3_max,mfcc_4_mean,mfcc_4_std,mfcc_4_min,mfcc_4_max,mfcc_5_mean,mfcc_5_std,mfcc_5_min,mfcc_5_max,mfcc_6_mean,mfcc_6_std,mfcc_6_min,mfcc_6_max,mfcc_7_mean,mfcc_7_std,mfcc_7_min,mfcc_7_max,mfcc_8_mean,mfcc_8_std,mfcc_8_min,mfcc_8_max,mfcc_9_mean,mfcc_9_std,mfcc_9_min,mfcc_9_max,mfcc_10_mean,mfcc_10_std,mfcc_10_min,mfcc_10_max,mfcc_11_mean,mfcc_11_std,mfcc_11_min,mfcc_11_max,mfcc_12_mean,mfcc_12_std,mfcc_12_min,mfcc_12_max,mfcc_13_mean,mfcc_13_std,mfcc_13_min,mfcc_13_max,mfcc_14_mean,mfcc_14_std,mfcc_14_min,mfcc_14_max,mfcc_15_mean,mfcc_15_std,mfcc_15_min,mfcc_15_max,mfcc_16_mean,mfcc_16_std,mfcc_16_min,mfcc_16_max,mfcc_17_mean,mfcc_17_std,mfcc_17_min,mfcc_17_max,mfcc_18_mean,mfcc_18_std,mfcc_18_min,mfcc_18_max,mfcc_19_mean,mfcc_19_std,mfcc_19_min,mfcc_19_max,mfcc_20_mean,mfcc_20_std,mfcc_20_min,mfcc_20_max
5,0.0,0.0,0.0,-475.36462,12.004395,-527.14343,-408.60992,133.87402,17.367191,40.525887,172.19603,-70.428665,11.445132,-115.91832,-33.46833,11.874347,7.473824,-17.185589,35.09072,-38.40926,6.749078,-62.816555,-13.202115,20.31502,7.2681813,-8.601397,54.774033,7.159005,7.4298735,-23.215345,31.662003,17.531986,6.6851454,-5.695325,49.88965,-3.6489856,7.365231,-33.623825,20.786615,-2.9700336,5.632257,-23.367067,22.386011,-18.098526,6.0428677,-39.909145,5.7123632,2.1559799,5.9776263,-23.760761,25.779768,-15.837309,5.7891116,-39.991302,6.830092,-24.069643,6.8741093,-45.825676,1.5902072,-11.460404,6.1146765,-33.975155,13.724178,-13.255764,5.9850826,-35.125927,12.142558,5.196934,5.7862196,-15.6268635,27.219938,-10.808096,5.8058343,-34.062004,10.264755,-19.689135,5.6917887,-42.993614,2.7020102,2.8249505,5.571086,-15.588051,22.126251
6,0.0,0.0,0.0,-510.88467,65.070854,-651.5902,-365.07434,120.25762,24.689516,11.55522,178.25061,-58.32143,18.20703,-116.96382,-1.2884884,9.66705,9.268813,-33.94071,53.326614,-34.5107,9.304606,-73.53722,-5.099195,23.131453,9.428919,-4.2054067,60.209946,2.9324543,9.978271,-49.79358,33.411762,10.668911,17.657106,-41.432198,56.651215,-3.8097198,10.508713,-41.571667,32.069878,-0.6060054,6.6230907,-26.47765,23.990784,-20.850393,8.1149235,-47.25714,11.435221,3.3016012,6.745893,-27.472326,26.592186,-14.431314,6.826173,-43.881905,16.14143,-24.639174,7.6402717,-55.316833,1.2247612,-7.2258267,7.990633,-31.221447,18.936495,-12.06733,6.304894,-36.577045,15.828429,2.277017,7.3789716,-33.08815,30.388481,-6.3368616,8.389335,-33.657505,26.073536,-22.18648,7.3179955,-45.78264,3.791514,2.6914573,6.3908167,-21.382524,32.74766
7,0.0,0.0,0.0,-512.0076,65.52137,-650.0547,-373.72388,120.67945,20.905361,25.565113,170.99306,-61.254265,18.743567,-109.22793,-5.8385687,10.108532,9.299408,-33.42321,36.732292,-34.228195,8.857725,-63.8248,-6.3942847,23.848763,8.541917,1.0685263,60.968826,2.3319395,8.741854,-36.93806,31.257362,8.787489,17.479752,-37.142574,56.63022,-2.965678,9.917004,-47.649406,28.762041,0.85202575,6.4391036,-22.286316,29.275583,-21.523424,7.426395,-43.038136,11.358314,2.8894002,6.704984,-26.9109,30.856798,-15.810937,7.082097,-41.17508,15.149261,-24.980429,7.023593,-54.103508,0.027174447,-5.926609,7.5998993,-29.861351,23.309036,-11.855588,5.9645534,-32.964165,11.311073,3.9306405,6.789926,-27.922997,31.529465,-6.853104,8.688176,-34.56468,23.345367,-22.235886,7.454185,-49.737473,6.79774,1.4566942,6.0532618,-21.50642,30.587626
8,0.0,0.0,0.0,-508.30423,67.250435,-654.64795,-350.02646,115.23114,24.853657,-1.5039275,189.98001,-60.15839,19.886244,-112.68887,-1.6989002,10.120295,9.426546,-31.905804,51.75192,-29.340063,8.229032,-58.09283,1.4321977,24.985634,9.534909,-8.807222,63.33077,0.72416306,10.074967,-46.45717,30.298462,6.7720003,16.806839,-37.751587,50.679848,-1.7964995,10.750445,-39.34508,32.00601,0.5028292,6.6438007,-22.278873,25.104053,-19.466423,7.9055624,-41.26875,11.696432,2.0801013,6.6257706,-25.216389,28.679485,-16.479263,7.7708945,-47.964546,16.406462,-24.909626,6.6416674,-50.121056,5.9592953,-4.362098,7.130942,-42.9712,20.49237,-12.11582,6.2469797,-34.965614,18.62885,3.6747618,7.6716866,-28.872488,30.309616,-6.0207124,8.676165,-37.269733,25.485283,-22.515514,7.6533537,-51.547035,0.978405,0.8362604,6.247355,-24.130003,29.490692
9,0.0,0.0,0.0,-513.71967,68.12516,-653.6912,-356.08432,113.55509,26.241829,5.452573,192.77559,-60.65301,19.009432,-112.36805,-2.692298,10.194442,10.221537,-33.203476,42.253235,-28.70037,7.6622057,-56.448082,-3.5156555,26.158728,9.893581,-2.4965081,63.65259,-2.8912287,10.888504,-50.95187,32.1448,6.1523013,17.637026,-38.26136,55.907997,-2.7623885,10.821316,-40.395638,33.8404,0.66148305,6.623912,-22.170408,30.31109,-19.21533,7.7956457,-48.01069,16.030914,3.755176,6.8428693,-27.506489,25.122963,-17.792585,8.4391985,-46.44005,14.299156,-25.193905,6.734288,-52.845734,0.832258,-3.6855516,7.2478867,-32.500496,23.823673,-12.211223,6.333257,-34.092827,20.244585,2.6750782,7.7031527,-35.190475,26.305447,-5.191572,8.140492,-30.551168,27.587902,-22.783897,7.076374,-48.16223,1.4351902,0.9810676,6.4522433,-21.630558,40.431725
10,0.0,0.0,0.0,-501.3258,75.79107,-655.26416,-314.50363,98.72287,30.085674,-15.912222,157.74075,-58.13536,19.23672,-116.806915,-2.5311108,6.9316683,9.861733,-37.399223,40.38296,-25.947063,8.224217,-53.92388,9.5706215,28.604824,10.34246,-3.857996,63.26439,-6.383399,13.807101,-52.15793,30.738247,7.7423778,18.807295,-37.82122,55.179302,-3.8045018,11.5830555,-42.079277,24.554134,1.5307952,7.1876936,-25.078693,36.106064,-16.785118,8.695944,-44.140434,17.085068,4.068451,6.7299247,-21.462204,31.359184,-18.785496,9.821247,-55.97011,10.45282,-27.077173,7.157684,-54.535233,2.212592,-1.4607764,7.290226,-27.302269,24.592743,-11.279156,7.0054274,-36.296524,16.388607,1.2382954,8.970583,-34.28995,27.860779,-4.1318336,9.334183,-31.957325,30.21746,-22.372595,8.003202,-52.295662,4.1611657,-0.24516872,6.419642,-26.48512,28.042694
11,0.0,0.0,1.0,-505.45667,77.02964,-652.2696,-326.79907,97.186226,33.67873,-19.47418,159.72849,-59.799755,19.114393,-117.01121,0.1557858,9.124371,9.289887,-32.0519,37.02832,-26.682688,7.607316,-53.06739,-3.1599414,30.822226,10.556812,-3.6731424,67.17114,-7.134282,13.042422,-51.749763,26.4922,6.228743,17.795898,-36.73557,51.399677,-5.0038953,12.223459,-42.954697,28.467518,1.1046721,7.2152815,-23.745802,30.567333,-17.60388,8.745931,-44.571304,14.753637,5.148385,6.5968394,-19.736397,34.656033,-19.22854,10.610523,-58.484783,7.1972904,-25.671711,7.010048,-52.713127,9.439331,-2.0334551,7.31538,-31.248371,28.018173,-10.896424,7.1559124,-37.88159,16.632383,0.2761871,9.593066,-39.779743,29.439182,-3.0188372,9.723871,-33.90974,32.441093,-21.479769,8.309364,-50.709427,5.2333355,-1.6011175,6.879659,-23.568172,27.887817
12,0.0,0.0,1.0,-491.30405,80.40407,-643.1411,-299.89465,87.57089,44.81059,-41.52583,188.07802,-46.771996,20.093983,-105.45337,4.362868,5.654564,9.68451,-33.72097,49.336704,-21.89298,9.160944,-56.202892,8.549822,25.778645,12.4078455,-6.8864574,65.595955,-4.403009,15.068824,-48.46981,35.07434,2.6397235,19.904894,-41.27057,54.646988,-4.135264,12.371562,-45.110622,29.571997,-2.229676,7.8370028,-30.796486,29.467026,-14.895375,9.402119,-44.164864,21.22923,2.5262089,7.9772506,-27.431698,36.906487,-17.42769,11.323869,-55.964245,16.853834,-22.840345,7.811217,-52.726395,8.431217,-2.4535866,7.6504984,-32.78064,25.338863,-10.522873,7.2213364,-35.212883,19.182865,0.85297006,10.762776,-37.876152,35.460102,-2.3145509,9.894379,-33.05047,33.070446,-21.35406,7.849242,-49.99639,4.5162287,-1.3490187,6.507015,-30.40609,22.102316
13,0.0,1.0,1.0,-493.7477,85.41641,-653.2764,-303.81436,83.41156,41.444515,-45.765877,164.66855,-52.99965,20.461054,-104.66806,9.243306,7.527167,10.197265,-33.26051,43.37094,-26.982258,8.987449,-62.506012,2.1492076,29.864862,11.326924,0.40489078,67.030975,-7.715551,15.160798,-52.208847,26.586685,7.6210704,19.579115,-38.108307,55.535892,-7.71848,12.666868,-43.61944,29.17403,1.1256903,6.9131045,-24.150215,28.464443,-15.0457115,9.848752,-45.41224,19.52126,3.6111903,7.55521,-29.14838,27.79367,-18.731249,11.685001,-59.97747,12.3091345,-20.288246,8.216179,-50.20385,13.810684,-5.822118,7.3042564,-36.0268,20.555359,-10.66299,7.5117664,-35.738667,18.614204,-0.6859536,11.061383,-37.889336,31.247648,0.5822754,9.626054,-29.63591,35.778816,-23.894009,8.233856,-50.48165,2.3666654,1.0139006,6.940674,-22.220179,31.008852
14,0.0,1.0,1.0,-490.76917,84.75528,-643.08575,-299.73343,83.69281,42.673916,-42.849487,175.35199,-48.42689,20.771246,-104.52649,13.038386,7.6508703,10.182328,-33.910057,42.206146,-22.263685,10.224634,-59.036194,10.10742,24.898952,11.97118,-7.1668777,71.31419,-2.9181068,15.563975,-58.204468,33.91926,3.7140152,18.627195,-42.17286,53.109207,-6.3415494,12.055923,-45.61688,38.53334,-2.4952245,7.167361,-28.806406,23.87339,-13.122893,9.398942,-44.343575,17.572067,1.7020745,8.613128,-26.613827,32.485115,-16.080591,11.795604,-59.327255,14.514455,-18.609102,8.004112,-47.688248,12.7026615,-4.7652507,7.603222,-43.21305,20.781025,-10.864813,7.4963117,-36.933628,23.485332,1.0159234,10.904646,-37.232872,34.06302,-0.8520691,9.527878,-29.443672,33.827545,-21.728966,7.687939,-48.73578,7.557574,0.6967849,6.4455414,-27.281881,30.62883
15,1.0,1.0,1.0,-490.05344,94.54238,-654.8141,-282.89948,80.247574,36.57398,-36.203857,162.90128,-51.123867,20.531515,-100.81978,3.0306847,10.658566,10.510988,-36.41493,45.74337,-27.96377,10.453408,-75.5122,0.9702413,30.124004,11.773583,0.32044613,70.201035,-6.8226767,15.281151,-53.033974,34.213467,8.613217,20.313538,-40.29884,55.75631,-9.170243,12.352841,-44.06639,29.882912,-1.0243193,7.1613398,-29.51775,29.73964,-15.840912,9.220661,-44.977352,17.421663,3.0951262,7.817373,-24.40044,32.714252,-16.80914,10.476701,-54.88896,15.373064,-18.048296,8.282117,-47.60698,19.48589,-4.4168286,7.4153585,-33.43531,19.331852,-10.898373,7.6497655,-36.83005,18.446644,0.4881957,10.406651,-39.01433,28.907099,-0.11192786,8.346842,-28.742775,32.351875,-22.985079,7.470022,-48.407494,1.9590769,1.9056568,7.0364428,-34.610863,28.705864
16,1.0,1.0,1.0,-557.9243,124.30938,-727.2257,-309.33133,108.10899,22.192602,-22.761204,157.98993,-42.403465,30.27569,-103.39523,13.082659,3.1719851,11.857944,-29.7055,37.7377,-25.37078,9.617124,-65.889725,4.207849,25.164637,9.26977,-6.689373,65.97132,2.8676775,13.896942,-40.739037,33.29448,-0.2024611,23.48269,-45.573036,65.73783,-1.3880961,17.085812,-46.22779,35.805717,3.6753156,8.779184,-31.658604,32.723274,-17.144285,8.070675,-47.991333,17.186016,1.2606938,6.766787,-27.984932,24.92778,-17.401953,7.4313154,-53.946526,9.908293,-18.05548,6.3348913,-40.56545,8.362776,-2.2324166,7.2526865,-29.50189,24.018051,-12.951096,6.417728,-42.577473,16.909857,1.9618523,9.232041,-33.560143,32.93253,-4.778374,8.481014,-34.0999,33.77513,-19.049181,7.7890906,-48.243668,5.5332007,0.7740439,5.7902875,-21.384928,23.656702
1,0.0,0.0,0.0,-500.82635,75.301704,-631.1223,-408.47543,130.00473,17.061117,82.41803,171.68839,-68.32749,29.258217,-127.40802,-7.5850534,18.735346,10.1381855,-16.11358,48.14966,-31.157341,8.470796,-61.77926,-4.0933228,19.2284,6.732846,-5.0461383,43.2694,16.673956,6.7704234,-7.470097,42.397346,2.4435341,16.352127,-38.705,36.669796,6.0832067,7.761766,-22.459875,34.180183,3.778606,8.106294,-20.159708,30.813452,-15.667562,7.739636,-42.319695,9.700835,3.447915,6.54759,-20.555256,27.89444,-13.385077,6.4848776,-37.57158,9.664557,-21.1616,6.1115975,-42.056236,2.720936,-5.3457704,8.629864,-28.411995,24.423515,-18.18401,5.6369915,-40.18122,3.1262934,4.8305535,5.5142827,-22.004467,27.134459,-2.0515623,11.369169,-30.672705,30.86964,-12.981926,9.644763,-42.34711,11.696585,4.104412,5.5206556,-15.211812,25.113462
2,0.0,0.0,0.0,-500.9865,70.649055,-633.775,-402.31998,127.939186,18.648838,74.97838,173.08138,-70.73505,25.576807,-127.78375,-17.362926,15.9181595,9.696859,-14.788237,48.87458,-33.364532,7.773445,-67.36508,-8.671505,17.24996,6.52283,-3.609175,50.933273,14.946388,6.622714,-8.552033,43.566177,2.7803369,17.344767,-40.678513,36.028145,1.7148691,7.4807096,-25.871033,36.024933,1.0901035,6.5789957,-28.667301,24.179964,-16.730833,7.8409815,-44.180676,7.8489757,1.0396283,6.0239177,-19.685736,24.516108,-13.962298,5.982608,-39.002586,12.29744,-21.790773,6.388521,-45.68361,5.097988,-6.16151,7.2191334,-31.584288,22.128025,-17.8594,5.550117,-48.361366,2.2349985,5.421877,5.8233833,-20.016962,29.035984,-3.9383008,9.9838705,-31.015808,27.442661,-12.707532,8.570266,-41.715034,13.772044,4.074422,5.600864,-22.145866,25.286392
3,0.0,0.0,0.0,-506.81027,67.828674,-633.535,-405.18668,125.70406,19.499186,49.680603,184.48102,-65.95045,21.852215,-117.26898,-19.47834,18.906172,8.877971,-13.413258,47.899876,-37.83314,7.7624264,-67.490204,-9.244425,19.503311,7.400607,-5.404566,56.025093,14.078756,7.541212,-23.503033,41.838448,3.5618026,17.035526,-41.790512,49.13325,-1.2535344,8.520106,-33.55436,30.143835,1.6666505,7.2796564,-22.590061,27.549652,-16.84627,8.189019,-43.290665,8.779397,1.6587292,6.0419927,-23.582447,23.222094,-13.696526,6.1001835,-36.98329,10.886801,-24.359509,6.575375,-52.180874,1.8755467,-6.0645456,7.7446465,-33.431446,24.532314,-17.375198,5.8137,-40.634342,6.867239,6.005034,6.0108767,-21.697617,28.527891,-2.569496,9.688954,-29.826973,27.347084,-15.980153,8.393758,-41.114815,8.620535,4.517738,5.7408934,-16.764854,27.09038
4,0.0,0.0,0.0,-497.41943,61.022297,-638.1471,-420.00714,127.65961,18.549488,75.77232,186.57028,-64.50232,19.362154,-113.59155,-12.541741,18.023277,8.446536,-13.183237,43.698757,-38.190063,8.166477,-68.29721,-8.606404,17.431675,7.241696,-9.467522,50.104683,16.967632,6.8243384,-10.36413,42.50815,3.4633336,16.420618,-44.906433,37.911163,-2.1125238,8.504942,-36.898373,36.99462,-0.867881,7.2184043,-22.720509,27.658066,-16.481533,8.122795,-44.640045,9.410997,2.322117,6.201711,-18.141792,24.519825,-14.172174,5.8757205,-35.72477,6.8468127,-23.542513,6.969313,-50.81108,1.5966103,-8.188706,7.845889,-32.88063,22.478558,-16.545376,5.968809,-40.61773,5.5240626,7.16127,6.615235,-21.956003,35.384544,-3.859672,9.539625,-33.928497,27.420738,-16.040682,7.9451947,-45.43659,11.725092,3.8827236,5.6714587,-17.440754,27.033281
5,0.0,0.0,0.0,-464.73694,11.811326,-515.6019,-395.0628,131.8129,17.516277,51.366833,170.08084,-74.96847,11.858447,-122.040695,-36.07828,21.98929,7.433539,-5.5379553,48.053925,-45.43151,6.493341,-69.537796,-21.194683,19.712095,7.3839016,-6.5421114,55.065166,16.734428,7.2887654,-20.377613,38.777023,11.027328,6.466111,-11.191853,42.245697,-7.2875915,7.488313,-39.60269,18.408127,-1.3526059,5.932997,-23.60979,21.913847,-17.22363,5.9086256,-41.545433,10.012347,1.5966063,6.060949,-20.123878,27.242065,-17.293518,5.7886567,-40.226593,5.947522,-23.18777,5.9870257,-46.475113,-1.0682541,-12.518432,6.254075,-35.459435,14.101731,-16.029358,5.890469,-40.137665,8.339008,10.224586,5.8842263,-18.254797,32.31429,-5.920604,6.0266614,-31.015352,17.833656,-13.952927,6.023929,-39.22402,7.6331453,1.6233933,5.6794744,-21.375496,22.762947
6,0.0,0.0,0.0,-499.67294,63.877487,-641.0642,-364.90524,118.64937,23.738647,14.430957,174.42667,-63.65401,18.355537,-118.68132,-13.441181,18.694727,9.051859,-15.743801,74.665825,-41.903465,8.970245,-72.073524,-10.376804,22.03596,9.884133,-2.2215192,65.49028,11.1801195,9.612474,-35.900047,41.9638,5.324762,17.221886,-40.90943,49.506912,-7.578455,10.995792,-47.420616,30.35555,2.013729,7.3245573,-23.802269,28.065828,-19.200811,7.9475613,-45.566307,13.175737,2.0235627,6.856178,-29.619717,25.661938,-16.901482,6.332637,-44.495773,9.652403,-22.89722,7.2696276,-54.22712,3.977727,-8.063433,7.4244494,-34.08717,17.165766,-15.71914,6.0519648,-37.75891,15.278215,7.1182427,7.476445,-29.160622,31.74791,-1.1310916,8.467814,-27.193115,27.658077,-17.465044,7.768311,-42.996193,9.423531,0.734057,5.988395,-20.605188,36.02308
7,0.0,0.0,0.0,-501.93808,64.158875,-636.9615,-382.9975,119.831245,20.09731,0.339819,172.05115,-67.907265,19.281166,-116.081566,-19.894514,20.523354,9.331235,-22.83799,47.879326,-42.121834,8.608601,-72.56357,-12.7396345,23.242872,9.153026,-5.914835,57.430935,10.233398,9.30592,-34.264347,36.370888,3.1545026,17.29706,-42.389957,54.604446,-7.1610107,10.716254,-50.649727,27.53995,3.5472343,7.322162,-22.734497,31.289772,-19.860514,7.3421187,-47.133575,9.557667,1.9423294,7.076745,-29.25536,26.717094,-18.063702,6.5473394,-47.7455,7.2081604,-24.238571,7.0667453,-55.37677,2.6987503,-4.7242517,6.9500666,-28.20294,19.030794,-16.78264,5.9411106,-38.808296,9.096147,8.206873,7.446125,-22.634678,41.22162,-1.7887518,8.596092,-39.4448,27.171673,-17.61904,8.058608,-45.01107,12.753093,-0.99948835,6.0040717,-24.96349,24.393215
8,0.0,0.0,0.0,-499.4758,65.66683,-636.6748,-352.8113,114.92899,23.170834,12.128696,179.90485,-67.293976,19.775497,-117.61925,-19.047321,19.667353,9.739987,-12.783388,75.64465,-37.676632,8.035906,-68.293884,-8.389378,24.983118,9.966088,-3.2863355,62.512474,6.893627,10.789088,-38.487907,38.70819,2.7975054,15.94774,-37.87526,47.372356,-7.9046745,11.007319,-43.00222,29.843224,4.1370864,6.857517,-18.986998,32.280704,-18.662008,7.873981,-41.923016,14.456258,2.2899735,7.0738444,-28.450008,28.317623,-19.49519,7.2591257,-50.572792,8.537127,-22.689472,6.724421,-49.19294,9.03459,-4.1856585,6.6459765,-44.16854,18.48442,-16.082645,6.2029314,-38.404915,15.066288,6.1843314,7.760031,-25.76205,33.920616,-1.9025216,8.396218,-37.71376,29.471706,-17.152788,7.984579,-45.57248,10.2900305,-1.9336184,6.3671155,-29.953701,25.206535
9,0.0,0.0,0.0,-504.47568,66.4181,-641.9437,-362.9619,113.41981,24.525808,13.149851,186.81558,-68.98082,19.45865,-125.32388,-10.126273,21.376125,10.272699,-16.093897,54.827827,-37.13938,7.8212347,-64.380844,-7.518888,24.97392,10.470348,-8.161496,64.670876,5.8843036,12.084796,-41.236877,36.712975,1.0785869,17.249403,-40.21045,50.897766,-7.800599,11.661814,-49.017735,33.927383,4.1955957,7.348328,-20.396423,31.313599,-18.260662,8.257693,-43.584583,11.619131,2.5712757,7.591858,-26.198614,28.93382,-19.735632,7.535247,-58.16574,5.901572,-23.766293,7.000744,-50.078583,3.147594,-1.8326874,6.5841527,-32.34314,23.045115,-17.197897,6.2418127,-40.57387,12.127914,5.2474785,7.5989785,-29.251263,34.1019,-0.62603295,7.9627714,-32.454712,33.74577,-17.241995,7.878322,-42.685143,10.339695,-2.3639925,6.7092676,-23.837173,30.1723
10,0.0,0.0,0.0,-492.5075,73.33856,-639.80975,-325.32413,99.55093,28.640583,-24.373539,157.24426,-66.172,18.949461,-117.20347,-18.640652,17.18184,9.410038,-17.360785,47.509422,-34.243984,8.194763,-65.72179,-3.1461067,26.639345,11.684359,-7.393443,65.449234,2.8967936,15.838954,-44.33416,41.067284,3.5819485,19.029478,-42.62999,50.972237,-9.288274,13.241467,-52.059334,24.74728,4.3315477,7.49432,-22.063856,40.324493,-16.290897,8.928846,-49.4689,14.919857,2.1715426,7.280134,-28.96046,29.775831,-19.950073,9.4361515,-60.026287,11.90108,-24.679733,7.7446356,-58.231415,3.9719088,0.79640627,7.5682096,-22.865185,31.959328,-17.355444,6.6592393,-42.944187,8.25921,4.457146,8.928277,-33.25581,31.005627,-0.8386111,8.970202,-29.476723,31.027946,-16.161127,8.6254425,-42.67652,11.993958,-3.2454321,6.7236075,-27.934046,21.283749
11,0.0,0.0,1.0,-496.11087,75.55641,-645.0209,-335.01544,98.82198,31.449085,-18.882854,157.29443,-68.338264,19.33266,-118.06116,-15.307133,19.40324,8.753738,-18.411674,53.579914,-35.031544,7.845945,-68.189125,-6.0362034,28.376364,11.49336,-6.353325,62.659943,0.95675296,15.194168,-49.668633,36.525986,2.0248291,18.995398,-45.260414,48.55571,-9.842692,13.817236,-49.54009,25.082848,4.251673,7.3900647,-21.815361,37.381187,-16.118645,9.024637,-42.092117,13.886465,3.8542202,6.858775,-22.908882,25.955345,-20.409258,9.700516,-68.06796,8.749684,-22.989546,7.1844206,-52.03389,3.711752,-0.99352354,7.424656,-30.110676,25.666012,-17.171158,6.8041034,-43.282547,11.646162,3.5928953,9.281536,-31.738903,30.84916,-0.4686144,9.530623,-30.450834,32.629124,-15.896385,8.717122,-41.202217,11.616505,-3.4006584,6.5741153,-27.228588,22.860804
12,0.0,0.0,1.0,-481.56848,78.54318,-632.7795,-306.96997,87.923805,42.182568,-37.361374,179.30087,-55.44107,19.61296,-109.86649,-10.425857,16.439112,11.078779,-18.705498,58.03444,-30.714762,9.405523,-65.16468,1.0424087,23.898438,12.713624,-12.489196,65.73703,3.4528883,17.049265,-44.079605,40.932243,-2.0977938,19.582102,-43.926327,45.813156,-7.9714894,13.097067,-44.640717,29.688683,0.93052495,8.451132,-31.281694,30.989067,-13.612489,9.48853,-41.797237,18.065983,1.682315,8.097061,-27.466951,33.527184,-17.625257,11.595332,-61.068497,16.165342,-22.400578,7.7280393,-51.909878,8.019517,-0.3720151,7.5957136,-31.915918,28.02071,-16.786768,7.166697,-43.235603,14.865603,2.59123,10.092461,-33.145058,35.73939,1.1799852,9.138573,-28.604342,37.20832,-17.007906,8.102756,-43.307056,8.335403,-1.8549186,6.8681226,-32.3926,20.536413
13,0.0,1.0,1.0,-488.11487,81.408424,-647.7283,-318.7429,85.38446,40.46542,-41.06288,164.11423,-63.944347,19.671917,-113.43718,-6.993803,19.667774,9.999905,-18.89572,59.308846,-38.913166,8.439548,-71.156975,-6.0739584,30.95433,11.666757,-2.3150225,67.20215,-1.5487221,16.309505,-48.55252,35.50979,3.4446833,19.165798,-42.070255,47.796585,-12.313315,13.528839,-48.883003,25.865349,6.2093973,7.163843,-28.270273,39.147034,-14.801976,9.821991,-41.591625,14.978782,3.1003728,7.9326544,-31.424778,32.696335,-20.565495,12.211526,-66.42078,11.842887,-19.62715,8.349656,-52.322342,16.335094,-3.394955,7.211915,-34.7102,23.121586,-17.339174,7.4321036,-41.09652,10.663992,1.9819114,10.662098,-37.533897,36.434048,2.978092,9.429926,-29.427332,35.024193,-20.051092,8.390343,-48.763634,6.185931,0.16674761,6.653168,-21.480402,24.884367
14,0.0,1.0,1.0,-483.53128,79.33756,-632.68567,-303.94696,84.11953,41.52612,-52.661182,172.13269,-54.489952,18.630545,-108.8107,3.1217518,16.421104,11.19502,-20.267769,57.687904,-32.10985,10.2127695,-69.40083,0.65722305,24.290815,12.421976,-7.316092,73.03716,6.08425,16.57629,-43.6895,42.68241,-2.6711483,18.670322,-47.034485,43.328045,-9.394691,13.5574,-49.1409,33.397705,1.4669513,7.2618365,-23.611418,31.276972,-12.030887,9.374898,-41.027576,20.077177,1.4439236,8.483326,-31.528107,38.536087,-17.123407,12.240371,-60.874382,10.505761,-17.93638,7.928212,-48.1127,11.620665,-2.2362852,7.7807093,-46.57763,29.409784,-17.209648,7.181393,-43.720924,8.290415,2.9429102,10.660749,-33.41356,39.26949,2.3135743,8.931914,-27.889845,31.588097,-18.600683,7.7803216,-45.908585,7.11448,-0.26817366,6.630512,-31.849833,29.391233
15,1.0,1.0,1.0,-482.62814,89.55535,-636.86816,-280.85062,81.22431,34.66966,-32.13936,155.01347,-57.08162,18.449997,-102.23636,-2.9588244,20.366505,11.179371,-24.544016,56.359325,-37.580833,11.0585165,-78.39349,-0.2619555,28.221502,13.067291,-5.067792,69.841354,2.556246,16.35608,-47.740402,39.98021,2.7498436,20.298065,-44.161125,50.645294,-12.798973,14.255184,-55.75918,24.161798,2.5068014,7.219398,-22.714588,32.879574,-13.969953,9.338729,-41.08755,18.847607,2.0688393,7.898865,-30.099201,40.43439,-17.5498,10.880012,-59.958664,11.087097,-17.145918,8.29558,-50.408768,15.731731,-2.3238003,7.496539,-30.685345,26.945963,-16.13011,7.4990644,-43.215313,15.628681,2.1554377,10.064998,-32.303905,33.46624,1.7361422,7.8727717,-25.093029,30.578442,-18.111198,7.7635307,-45.200172,12.099714,0.8654151,7.1548734,-25.532932,27.28624
16,1.0,1.0,1.0,-549.5666,122.743935,-720.5149,-327.40488,108.619934,20.953262,-22.19759,161.05609,-48.560356,31.676754,-109.44711,11.482654,13.239048,13.409763,-22.168983,52.009026,-35.359177,9.4203205,-75.5221,-4.9849815,22.262547,9.961689,-10.636297,65.85144,11.474228,14.640672,-36.933067,46.21951,-5.7201104,22.619741,-46.96686,50.07631,-3.5710287,19.008415,-51.333065,36.583946,6.813524,9.458951,-25.104837,39.689102,-16.730345,8.315399,-45.71268,22.212791,0.87571466,6.807533,-28.756166,24.716099,-18.457573,7.253298,-54.573048,10.332902,-17.998772,6.098135,-44.928467,10.240198,-0.7453907,7.1155844,-28.802626,22.993793,-17.53803,6.2406945,-42.664364,7.8060637,3.2305255,9.840296,-27.560452,37.061768,-3.523681,9.013633,-38.839615,32.87341,-14.592397,7.7282047,-46.66787,17.17588,0.9211363,5.7507167,-21.843624,27.553988
